23,272,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
23,273,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
23,274,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
23,275,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
23,276,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,277,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,278,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,279,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,280,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,281,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,282,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,283,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,284,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,285,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,286,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,287,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
24,288,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,289,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,290,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,291,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,292,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,293,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,294,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,295,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,296,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,297,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,298,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,299,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
25,300,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,301,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,302,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,303,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,304,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,305,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,306,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,307,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,308,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,309,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,310,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,311,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
26,312,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,313,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,314,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,315,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,316,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,317,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,318,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,319,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,320,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,321,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,322,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,323,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
27,324,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,325,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,326,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,327,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,328,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,329,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,330,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,331,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,332,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,333,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,334,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,335,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
28,336,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,337,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,338,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,339,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,340,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,341,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,342,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,343,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,344,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,345,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,346,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,347,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
29,348,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,349,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,350,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,351,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,352,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,353,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,354,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,355,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,356,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,357,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,358,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,359,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
30,360,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,361,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,362,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,363,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,364,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,365,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,366,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,367,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,368,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,369,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,370,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,371,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
31,372,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,373,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,374,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,375,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,376,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,377,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,378,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,379,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,380,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,381,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,382,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,383,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
32,384,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,385,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,386,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,387,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,388,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,389,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,390,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,391,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,392,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,393,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,394,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,395,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
33,396,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,397,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,398,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,399,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,400,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,401,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,402,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,403,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,404,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,405,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,406,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,407,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
34,408,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,409,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,410,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,411,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,412,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,413,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,414,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,415,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,416,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,417,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,418,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,419,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
35,420,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,421,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,422,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,423,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,424,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,425,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,426,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,427,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,428,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,429,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,430,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,431,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
36,432,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,433,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,434,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,435,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,436,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,437,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,438,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,439,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,440,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,441,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,442,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,443,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
37,444,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,445,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,446,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,447,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,448,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,449,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,450,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,451,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,452,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,453,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,454,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,455,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
38,456,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,457,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,458,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,459,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,460,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,461,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,462,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,463,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,464,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,465,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,466,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,467,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
39,468,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,469,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,470,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,471,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,472,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,473,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,474,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,475,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,476,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,477,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,478,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,479,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
40,480,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
41,481,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
